Sample ID	Source-PCR-Plate	Run-ID	Project-ID	CGR-Sample-ID	Sample-Type	Sample-Des	Subject-ID	Reciept	Ext-Company	Ext-Kit	Ext-Robotics	Homo-Status	Homo-Method	Homo-Holder	Mag-Col	IR
SC253199-PC04925-B-08	PC04925_B_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253199	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253199-PC04925-E-11	PC04925_E_11	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253199	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253201	PC07578_E_08	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253201	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253201-PC04925-D-08	PC04925_D_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253201	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253201-PC04925-E-08	PC04925_E_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253201	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253203-PC04925-G-08	PC04925_G_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253203	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253203-PC04925-H-08	PC04925_H_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253203	Study	human_1	human_1	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253193	PC04925_C_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253193	Study	Robogut	DZ35298	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253200-PC04925-C-08	PC04925_C_08	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253200	Study	Robogut	DZ35298	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253200-PC07578-C-08	PC07578_C_08	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253200	Study	Robogut	DZ35298	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253194	PC04925_D_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253194	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253196-PC04925-F-07	PC04925_F_07	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC253196	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC253196-PC07578-F-07	PC07578_F_07	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC253196	Ext_Control	ZymoBiomics	D6300	sFEMB-001-R-010	Qiagen	QIAamp with Modifications	Manual	Standard	Vertical	Tubes	Column	None
SC284724	PC04924_A_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC284724	Seq_Control	MSA	MSA1000	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284725	PC04924_B_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC284725	Seq_Control	MSA	MSA1001	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284726	PC04924_C_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC284726	Seq_Control	MSA	MSA1002	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284727	PC04924_D_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC284727	Seq_Control	MSA	MSA1003	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284730	PC04925_A_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC284730	Seq_Control	MSA	MSA1000	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284731	PC04925_B_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC284731	Seq_Control	MSA	MSA1001	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284732	PC04925_C_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC284732	Seq_Control	MSA	MSA1002	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284733	PC04925_D_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC284733	Seq_Control	MSA	MSA1003	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC326763	PC07578_A_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC326763	Seq_Control	MSA	MSA1000	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC326764	PC07578_B_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC326764	Seq_Control	MSA	MSA1001	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC326765	PC07578_C_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC326765	Seq_Control	MSA	MSA1002	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC326766	PC07578_D_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC326766	Seq_Control	MSA	MSA1003	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555339	PC22190_C_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555339	Seq_Control	MSA	MSA1001	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555341	PC22190_G_07	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555341	Seq_Control	MSA	MSA1000	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555342	PC22190_A_08	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555342	Seq_Control	MSA	MSA1002	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555343	PC22190_C_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555343	Seq_Control	MSA	MSA1003	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555346	PC22192_A_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555346	Seq_Control	MSA	MSA1002	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555347	PC22192_G_04	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555347	Seq_Control	MSA	MSA1000	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555349	PC22192_B_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555349	Seq_Control	MSA	MSA1001	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555350	PC22192_E_09	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555350	Seq_Control	MSA	MSA1003	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
NTC-PC04924-H-12	PC04924_H_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	NTC-PC04924-H-12	Seq_Control	Seq_Blank	NTC_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
NTC-PC04925-H-12	PC04925_H_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	NTC-PC04925-H-12	Seq_Control	Seq_Blank	NTC_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
NTC-PC07578-H-12	PC07578_H_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	NTC-PC07578-H-12	Seq_Control	Seq_Blank	NTC_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
NTC-PC22190-F-12	PC22190_F_12	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	NTC-PC22190-F-12	Seq_Control	Seq_Blank	NTC_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
NTC-PC22192-D-12	PC22192_D_12	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	NTC-PC22192-D-12	Seq_Control	Seq_Blank	NTC_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
Water-PC04924-G-12	PC04924_G_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	Water-PC04924-G-12	Seq_Control	Seq_Blank	PCR_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
Water-PC04925-G-12	PC04925_G_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	Water-PC04925-G-12	Seq_Control	Seq_Blank	PCR_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
Water-PC07578-G-12	PC07578_G_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	Water-PC07578-G-12	Seq_Control	Seq_Blank	PCR_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
Water-PC22190-E-12	PC22190_E_12	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	Water-PC22190-E-12	Seq_Control	Seq_Blank	PCR_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
Water-PC22192-C-12	PC22192_C_12	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	Water-PC22192-C-12	Seq_Control	Seq_Blank	PCR_Blank	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284728	PC04924_E_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC284728	Seq_Control	ZymoBiomics	D6305	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284729	PC04924_F_12	180112_M01354_0104_000000000-BFN3F	NP0084-MB4	SC284729	Seq_Control	ZymoBiomics	D6306	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555344	PC22190_D_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555344	Seq_Control	ZymoBiomics	D6306	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555345	PC22192_G_03	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555345	Seq_Control	ZymoBiomics	D6306	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555348	PC22192_G_06	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555348	Seq_Control	ZymoBiomics	D6305	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555351	PC22192_H_11	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555351	Seq_Control	ZymoBiomics	D6311	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284734	PC04925_E_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC284734	Seq_Control	ZymoBiomics	D6305	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC284735	PC04925_F_12	180112_M03599_0134_000000000-BFD9Y	NP0084-MB4	SC284735	Seq_Control	ZymoBiomics	D6306	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC326767	PC07578_E_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC326767	Seq_Control	ZymoBiomics	D6305	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC326768	PC07578_F_12	180328_M01354_0106_000000000-BFMHC	NP0084-MB5	SC326768	Seq_Control	ZymoBiomics	D6306	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555338	PC22190_H_01	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555338	Seq_Control	ZymoBiomics	D6311	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
SC555340	PC22190_A_05	190617_M01354_0118_000000000-CHFG3	NP0084-MB6	SC555340	Seq_Control	ZymoBiomics	D6305	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq	Seq
