Yr,Pop,violent,murder,rape1,robbery,aggassault,propcrime,burg,larceny,mvtheft
2009,3518288,10588,3,18.7,113.7,165.5,2348.4,431.2,1705.1,212.1
2009,885122,5713,4.6,44.6,189.8,406.4,3353.8,784.4,2354,215.3
2009,599657,8089,24.2,25,734.4,565.3,4751.9,616.4,3213,922.5
2009,18537969,113541,5.5,29.7,166.7,410.6,3840.8,981.1,2588.6,271.1
2009,9829211,42073,5.8,23.6,148.9,249.8,3672.6,1003.2,2332,337.4
2009,1295178,3550,1.8,29.7,79.5,163.1,3668.7,713.7,2580,375
2009,1545801,3805,1.6,37.2,16.4,191,2019.7,432.3,1492.2,95.2
2009,12910409,64185,6,30.2,177.6,283.4,2736.9,603,1927.3,206.6
2009,6423113,21455,4.9,25.2,114.4,189.5,3112.3,761,2135.9,215.4
2009,3007856,8485,1.3,29.6,39.9,211.3,2329.9,545.9,1654.2,129.8
2009,2818747,11460,4.4,41.8,63.4,296.9,3225.9,690.8,2323.7,211.4
2009,4314113,11000,4.3,35.5,84.4,130.8,2524.6,692.6,1690.7,141.3
2009,4492076,28878,11.8,30.1,136.9,464.1,3842.7,1044.7,2540.1,258
2009,1318301,1580,2,28.4,30.3,59.2,2405.1,510.4,1817.1,77.5
2009,5699478,33625,7.7,20.3,210.7,351.3,3198.5,647.5,2206.7,344.2
2009,6593587,30503,2.6,26.3,113.2,320.4,2323.1,523.5,1619.7,179.9
2009,9969727,49825,6.2,45.4,124.6,323.5,2848.8,762.8,1791.7,294.3
2009,5266214,12874,1.4,34,68.7,140.4,2644.9,485.7,1996.9,162.3
2009,2951996,8451,6.6,33.6,100.6,145.6,2958.2,1001.3,1772.7,184.2
2009,5987580,29513,6.5,26.8,124.2,335.4,3370,728,2350.9,291.1
2009,974989,2798,3.3,36.6,23.4,223.7,2546.3,378.1,2002.9,165.3
2009,1796619,5199,2.3,34.3,67.9,184.8,2768,485.7,2087,195.3
2009,2643085,18639,5.9,38.7,228.1,432.5,3063.7,836.7,1757.9,469.1
2009,1324575,2125,0.8,30.1,34.3,95.2,2173.5,371.1,1717.4,85.1
2009,8707739,27113,3.7,12,133.7,162.1,2075.8,424.3,1473.4,178
2009,2009671,12709,9.9,53.2,96.1,473.2,3714,1092.5,2298,323.5
2009,19541453,75110,4,13.2,144,223.1,1932,321.2,1498.8,111.9
2009,9380884,37946,5.2,24.6,126.1,248.7,3663.9,1149.5,2301.7,212.7
2009,646844,1723,1.9,45.8,16.5,202.2,1980.8,375.1,1464.6,141.1
2009,11542645,38305,4.6,35.7,153.1,138.5,3261.3,901.1,2163.9,196.3
2009,3687050,18560,6.3,41.6,91.1,364.3,3589.6,1032.6,2273.2,283.9
2009,3825657,9968,2.3,31.4,65.3,161.5,3000.3,516,2223.5,260.8
2009,12604767,48188,5.3,28.8,138.9,209.4,2199,434.5,1623.1,141.4
2009,1053209,2678,3,28.1,74.5,148.6,2616.6,546.2,1842.3,228.1
2009,4561242,30799,6.7,36.5,126.1,506,3909.2,996.3,2614.4,298.5
2009,812383,1777,3.7,61.7,14.4,139,1769.9,322.6,1340.6,106.6
2009,6296254,41933,7.4,32.1,153.3,473.2,3766.6,1013.8,2514.3,238.5
2009,24782302,121684,5.4,33.5,153.4,298.7,4015.3,968.7,2737.7,309
2009,2784572,5998,1.4,33.8,46.8,133.4,3295,547.9,2497.9,249.1
2009,621760,837,1.3,21.2,17.9,94.2,2414.1,558.3,1783.6,72.2
2009,7882590,18195,4.7,19.9,80.5,125.7,2461.4,405.4,1907.7,148.3
2009,6664195,22412,2.9,38.8,100.7,194,3679.6,796,2527.3,356.3
2009,1819777,5554,4.6,25.8,50.2,224.5,2539.6,659.7,1728.4,151.5
2009,5654774,14650,2.6,19.8,86.7,150,2611.8,474.2,1979.7,158
2009,544270,1196,2,31.6,14.3,171.8,2616.9,399.8,2078,139.1
2009,307006550,1325896,5,29.1,133.1,264.7,3041.3,717.7,2064.5,259.2
2010,4785401,18363,5.7,28.3,101.6,248,3528,887.8,2414.9,225.3
2010,714146,4537,4.3,74.6,83.2,473.2,2836.8,434.8,2175.3,226.7
2010,6413158,26528,6.4,34.2,108.4,264.7,3536.5,794.2,2403.4,338.9
2010,2921588,14711,4.6,45.2,81.1,372.6,3553.5,1111.1,2252.1,190.3
2010,37338198,164133,4.8,22.3,155.6,256.8,2629.9,612.9,1608.4,408.5
2010,5047692,16339,2.6,44.2,62.7,214.3,2674.5,519,1932.2,223.3
2010,3575498,10083,3.7,16.6,99.4,162.3,2188.8,423.6,1577.8,187.4
2010,899792,5608,5.7,36.2,204.4,377,3453.9,839.1,2399.8,215
2010,604912,8026,21.8,30.9,715,559.1,4761.4,699.8,3225.9,835.7
2010,18838613,101969,5.2,28.5,138.5,369,3551.4,897.7,2433.6,220.1
2010,9712157,39068,5.7,21.7,127.4,247.5,3639.2,998.2,2328.6,312.4
2010,1363359,3603,1.8,27.7,78.1,156.7,3349.6,638.6,2323.7,387.3
2010,1571102,3464,1.4,33.9,13.6,171.6,2000.9,414.5,1501.7,84.6
2010,12841980,57132,5.5,23.9,158.7,256.8,2718.1,603.3,1889.7,225.1
2010,6490622,20983,4.1,27.1,101.1,191,3070.2,748.3,2113.9,208
2010,3050202,8191,1.2,28.9,33.2,205.2,2253.6,549,1580,124.6
2010,2859143,10602,3.4,40.1,53.8,273.5,3116.6,675.6,2230.5,210.6
2010,4347223,10604,4.3,33.1,86.2,120.3,2557.3,700.3,1713.5,143.5
2010,4545343,25241,11,27.1,116.5,400.7,3644.8,999.6,2425.8,219.3
2010,1327379,1621,1.8,29.3,31,60,2478.6,554.8,1849.3,74.5
2010,5785681,31607,7.4,21.2,191.1,326.7,2995.5,634.4,2049.5,311.6
2010,6555466,30737,3.3,27.2,105.2,333.2,2356.8,578.2,1603.6,175
2010,9877143,48693,5.9,47.9,116.7,322.5,2748.8,752.7,1718.6,277.5
2010,5310658,12515,1.8,33.9,63.8,136.2,2569,459.7,1947.6,161.7
2010,2970072,7999,6.9,31.3,93.5,137.6,2983,1025.3,1777.2,180.4
2010,5995715,27440,7,24.1,103.2,323.4,3350,737.1,2343.8,269.1
2010,990958,2733,2.5,33.5,15.5,224.2,2564.1,372.6,2035,156.5
2010,1830141,5093,3,36.8,55.7,182.8,2667.9,454.5,2016,197.4
2010,2704283,17929,5.8,35.7,195.9,425.5,2773.5,824.1,1572.8,376.6
2010,1316807,2204,1,31.2,34.2,101,2219.8,413.4,1730.6,75.7
2010,8799593,27055,4.2,11.1,134.3,157.8,2080.1,440.2,1463.2,176.8
2010,2065913,12147,6.8,46.4,78.2,456.6,3425.9,1017.6,2154.2,254.1
2010,19395206,76492,4.5,14.4,147.6,227.9,1957.8,339.5,1511.9,106.4
2010,9560234,34679,5,20.9,100.6,236.2,3443.5,1075.6,2176.3,191.6
2010,674629,1548,1.5,36.3,13.3,178.3,1780.2,296.5,1354.4,129.4
2010,11537968,36306,4.2,32.3,142.9,135.3,3266.1,928.5,2154.5,183.1
2010,3760184,18100,5.2,39.1,89,348.1,3443,1006.5,2162.2,274.3
2010,3838332,9648,2.5,32.3,63.1,153.5,3039.3,522,2279.5,237.8
2010,12717722,46612,5.1,27.3,128.8,205.3,2173.1,434.1,1607.5,131.5
2010,1052528,2709,2.8,28.3,74.3,152,2561.4,581.8,1751.2,228.3
2010,4637106,27923,5.7,33.4,108.2,454.8,3905.4,997.6,2621.1,286.7
2010,816598,2196,2.8,47.1,18.9,200.1,1859.9,390.9,1371.1,98
2010,6357436,38909,5.6,34.2,131.5,440.7,3662.7,1011.3,2418.1,233.3
2010,25253466,113231,4.9,30.2,130.1,283.2,3766.8,905.2,2592.2,269.4
2010,2775479,5925,1.9,35.4,45.7,130.4,3182,543.9,2422.7,215.4
2010,625909,820,1.1,22.5,12.1,95.2,2262.3,534.9,1657.3,70.1
2010,8023953,17184,4.7,19.7,70.8,119,2335.5,383.9,1819.4,132.2
2010,6742950,21138,2.3,38.2,87.9,185,3699.1,818.5,2498.8,381.8
2010,1854368,5586,3.1,19.5,41.8,236.7,2227.2,581.2,1515.6,130.4
2010,5691659,14167,2.7,20.9,79.3,145.9,2508.6,468,1897.4,143.2
2010,564554,1117,1.4,28.7,13.6,154.1,2456.6,381,1970.8,104.9
2010,309330219,1251248,4.8,27.7,119.3,252.8,2945.9,701,2005.8,239.1
2011,4803689,20166,6.2,28.5,102.1,282.9,3605.4,1064.2,2319.3,222
2011,723860,4416,4.1,60.2,79.6,466.1,2637.8,394,2052.1,191.7
2011,6467315,26789,6.1,38.6,110.5,259,3554.7,845.7,2402.9,306.2
2011,2938582,14173,5.4,41.9,80.2,354.8,3757.9,1157.6,2404.1,196.3
2011,37683933,154943,4.8,20.3,144.1,242,2584.2,610.5,1584,389.7
2011,5116302,16085,3,44.7,64.5,202.2,2595.3,502.8,1877.4,215
2011,3586717,9889,3.6,19.2,102.9,150.1,2152.5,431.3,1535.3,186
2011,908137,5144,5.3,33.8,171.6,355.8,3431.5,838.8,2422.7,170.1
2011,619020,7433,17.4,27.9,661.4,494,4790.5,622,3448.5,720
2011,19082262,98198,5.2,27.6,134.3,347.5,3517.4,891.8,2418,207.6
2011,9812460,36762,5.6,21.1,125,223,3640.6,978.5,2359.7,302.5
2011,1378129,3465,1.5,25.6,72.1,152.2,3183.6,592.5,2266.8,324.3
2011,1583744,3202,2.2,28,11.9,160.1,2075.8,436.6,1555.1,84
2011,12859752,54523,6.1,23.6,157.2,237.1,2678.7,604.4,1845.8,228.5
2011,6516353,21619,4.7,27,107.1,193,3161.5,776.1,2158.1,227.4
2011,3064097,7883,1.4,28.3,26.9,200.7,2351.2,573.5,1647.2,130.5
2011,2870386,10209,3.9,39.1,50.4,262.3,3088.6,651.9,2203.8,232.9
2011,4366814,10465,3.5,34.3,84.8,117,2725.9,750,1822.5,153.5
2011,4574766,25373,11.1,27.6,114.4,401.6,3683.9,1010.8,2473.9,199.2
2011,1328544,1638,2,29.7,27.9,63.8,2546.3,592,1873.2,81.1
2011,5839572,28817,6.8,20.5,177.1,289,2857.2,613.5,1968.5,275.2
2011,6607003,28232,2.8,25,102.4,297,2252.6,551,1538.4,163.2
2011,9876801,43731,6.2,44,103.9,288.6,2544.6,706.3,1586.2,252.2
2011,5347299,12323,1.4,39.5,63.3,126.2,2546.8,480.3,1914.1,152.4
2011,2977457,8009,7.8,29,83.8,148.4,3016.3,1031.8,1819.6,164.8
2011,6008984,26888,6.1,24.4,104.4,312.5,3313.1,746.8,2311.2,255.1
2011,997667,2755,2.9,36.7,17.1,219.4,2394.1,335.5,1913.4,145.2
2011,1842234,4672,3.7,37.9,53.9,158.1,2762.6,473.6,2066,223
2011,2720028,15452,5.1,33.6,158.4,371,2576.3,747.9,1476.3,352.1
2011,1317807,2864,1.2,44.1,38.6,133.4,2485.6,473.8,1927.3,84.5
2011,8834773,27203,4.3,11.4,138.2,154,2147.4,489.4,1460.9,197.1
2011,2078674,11904,7.6,41.2,82.7,441.1,3538.3,1030.4,2248.1,259.8
2011,19501616,77463,3.9,14.1,145.7,233.5,1906.7,334.5,1473.5,98.7
2011,9651103,33421,5.2,20.3,97.9,222.9,3500.2,1093.5,2232.4,174.3
2011,684740,1699,3.5,38.8,13.3,192.5,1947.3,359,1444.5,143.9
2011,11541007,35218,4.3,31.9,138.6,130.4,3297.6,978.3,2138,181.3
2011,3784163,17311,5.6,37.3,86.9,327.7,3372.4,963.5,2115.8,293.1
2011,3868229,9643,2.2,32,57.8,157.3,3150.5,535.2,2379.9,235.4
2011,12743948,46189,5,26.2,126.8,204.4,2224.1,454.9,1636.9,132.4
2011,1050646,2586,1.9,30.4,70.8,143.1,2662.7,650.6,1786,226.1
2011,4673348,27894,6.8,35.9,99.1,455,3921,1013.2,2616,291.8
2011,823593,2105,2.4,61.1,20.3,171.8,1857.6,355.4,1387,115.2
2011,6399787,38895,5.9,32.7,126.3,442.8,3607.9,981.8,2405.2,221
2011,25631778,104734,4.4,29.2,111.7,263.3,3483.2,841.7,2392.1,249.4
2011,2814347,5547,1.8,32,38.3,125,2987.7,468,2299.9,219.8
2011,626592,925,1.8,23.3,15.8,106.8,2407.6,612.5,1710.8,84.3
2011,8104384,16014,3.8,19.6,66.9,107.3,2256.8,378.3,1758,120.6
2011,6823267,20152,2.4,34,82.5,176.5,3579.1,828.9,2386.4,363.8
2011,1854908,5497,4.7,20.1,43.2,228.4,2103,552.3,1437.1,113.6
2011,5709843,14268,2.4,20.8,80.6,146.1,2450.4,475.8,1829.7,144.9
2011,567356,1245,3.2,25.7,12.5,178,2269.8,328.5,1849.5,91.8
2011,311587816,1206031,4.7,27,113.9,241.5,2905.4,701.3,1974.1,230
2012,4817528,21693,7.1,26.9,104.2,312.1,3505.5,985.6,2314.9,205
2012,730307,4412,4.1,79.8,86.3,433.9,2743.6,403.9,2131.3,208.4
2012,6551149,28077,5.5,34.8,112.7,275.6,3536.8,807.7,2439.4,289.8
2012,2949828,13851,5.9,41.8,78.3,343.5,3708.3,1107.6,2406.3,194.4
2012,37999878,160944,5,20.6,148.7,249.2,2761.8,646.8,1671.3,443.7
2012,5189458,15951,2.9,40.9,65.4,198.2,2685.3,504.2,1948,233.2
2012,3591765,10183,3.3,26,103.3,151,2148.5,411.7,1556.4,180.4
2012,917053,5048,6.1,27.2,163.3,353.9,3348.4,805.7,2385.9,156.8
2012,633427,7866,13.9,37.3,637.3,553.3,4855.7,555.5,3721.8,578.3
2012,19320749,94087,5.2,27.2,123.6,330.9,3276.2,794.8,2288.2,193.2
2012,9915646,37675,5.9,21.6,126.1,226.4,3423.6,877.3,2257.8,288.5
2012,1390090,3378,1.5,20.1,80.9,140.5,3123.5,550.5,2294.9,278
2012,1595590,3348,1.9,31,15.2,161.7,1994.6,453.8,1454.2,86.6
2012,12868192,53556,6,27.8,151.4,231,2585.5,552.5,1828.6,204.3
2012,6537782,22544,4.7,25.4,101,213.8,3028.5,729.4,2090.4,208.6
2012,3075039,8167,1.6,29.3,31.3,203.4,2288,559.4,1597.2,131.4
2012,2885398,10292,2.9,38.3,51.7,263.7,3156.1,654.1,2267,234.9
2012,4379730,9852,4.6,30,81,109.4,2575.5,682.2,1739.8,153.5
2012,4602134,22839,10.6,25.1,118.6,342,3534.7,913.4,2450.3,171.1
2012,1328501,1626,2,28,31.6,60.8,2514,562.7,1876.6,74.6
2012,5884868,28086,6.3,21,172.9,277,2758.1,574.4,1929.5,254.1
2012,6645303,27047,1.8,24.8,98.6,281.7,2156.8,521.2,1496.6,139
2012,9882519,44962,7.1,46.9,105.5,295.5,2522.1,663.4,1604.9,253.8
2012,5379646,12419,1.8,30.4,64.6,134,2568.1,471.7,1939.1,157.2
2012,2986450,7769,7.1,27.4,76.2,149.3,2810.5,940.4,1725.1,145
2012,6024522,27189,6.5,25.3,96,323.5,3316.7,705.6,2340,271.1
2012,1005494,2803,2.9,39,20.1,216.8,2595.9,389.9,2037.2,168.9
2012,1855350,4802,2.8,38.3,60.8,157,2759.7,471.3,2064.4,224.1
2012,2754354,16763,4.5,33.8,178.6,391.7,2814.1,803.1,1647.3,363.7
2012,1321617,2841,1.1,36.8,35.6,141.4,2426.9,453.1,1893.4,80.4
2012,8867749,25727,4.4,11.7,128.4,145.7,2046.5,477.4,1383.2,185.9
2012,2083540,11660,5.6,45.9,88.6,419.5,3604.2,1026.3,2315.6,262.2
2012,19576125,79535,3.5,14.5,146.3,242,1917,328.9,1499.6,88.5
2012,9748364,34464,4.9,20.4,96.3,231.9,3370.8,1018.9,2186.5,165.4
2012,701345,1723,3.6,39.8,18.1,184.2,2038.5,346.3,1523.8,168.4
2012,11553031,34827,4.1,33,133.3,131,3206.4,911.6,2123.9,171
2012,3815780,18102,5.8,42.5,85.1,341,3432.3,945.9,2178.6,307.8
2012,3899801,9638,2.3,29.7,62,153.1,3241.6,565.4,2413.3,262.9
2012,12764475,45384,5.5,26.4,123.3,200.3,2166.7,446.9,1601.4,118.4
2012,1050304,2657,3.4,27.8,68.1,153.7,2574.4,564.5,1759.3,250.6
2012,4723417,26474,7,36.2,95.5,421.7,3833,957.4,2590.1,285.5
2012,834047,2701,2.8,71.9,18.8,230.3,2077.3,393.3,1555.4,128.6
2012,6454914,41213,6.2,31.7,126.3,474.3,3376.1,871.1,2304.2,200.8
2012,26060796,106475,4.4,29.6,116.6,258,3363.1,786.6,2327,249.5
2012,2854871,5939,1.8,34.2,38.7,133.4,3022.3,458.7,2352.4,211.3
2012,625953,891,1.3,20.9,18.2,101.9,2500.7,667.6,1759.6,73.5
2012,8186628,15676,3.9,18.4,57.6,111.5,2179.6,362.2,1705.9,111.5
2012,6895318,20553,3.1,32.6,84.1,178.2,3689.1,890.1,2412.3,386.7
2012,1856680,5943,3.8,22.4,45,249,2396.8,617.6,1658.9,120.3
2012,5724554,16254,3,21.5,82,177.6,2459.2,487.9,1827.5,143.8
2012,576626,1161,2.4,26.7,10.6,161.6,2293,368.5,1823.2,101.3
2012,313873685,1217067,4.7,27.1,113.1,242.8,2868,672.2,1965.4,230.4
2013,4833996,20834,7.2,30,96.1,285.2,3347.9,877.3,2252,218.5
2013,737259,4709,4.6,89.1,84.5,424.1,2877,395.7,2251.4,229.9
2013,6634997,27576,5.4,35.3,100.3,262.1,3365.4,727.8,2381.9,255.7
2013,2958765,13705,5.3,38.4,76.4,331.1,3598.7,1026.4,2380.4,191.9
2013,38431393,154739,4.5,19.4,139.6,231.7,2651.2,603.8,1617.3,430.1
2013,5272086,16099,3.3,41.7,59.5,186.4,2655,475.6,1941.8,237.6
2013,3599341,9439,2.5,18,98.7,136.3,1980.2,359.3,1447.5,173.4
2013,925240,4633,4.4,30,133.3,319.9,3134.4,680.8,2307.2,146.4
2013,649111,8415,15.9,45.8,628.9,590.8,4790.7,510.9,3781.6,498.2
2013,19600311,91993,5,24.3,118.4,311.5,3097.8,708.7,2210.9,178.1
2013,9994759,37519,5.6,20.2,127.1,213.7,3399.9,835,2293.1,271.7
2013,1408987,3585,2.3,26,66.3,149.8,3212.7,552,2337,323.7
2013,1612843,3471,1.8,32,13.6,158,1874.3,415,1364,95.4
2013,12890552,51956,5.6,30.2,137.6,218.5,2296.6,458.4,1676.1,162.1
2013,6570713,23627,5.4,24.7,108.3,211.8,2853.1,650.7,1986.6,215.9
2013,3092341,8443,1.3,28.2,30.3,204.8,2198.2,514.8,1545.9,137.6
2013,2895801,9928,4,34.6,46.2,247.8,2959.6,603.5,2125.7,230.4
2013,4399583,9280,3.9,21.6,73.8,95.8,2374,598.5,1637.6,137.9
2013,4629284,24127,10.7,27,119.7,352.8,3578.9,890.3,2490.7,198
2013,1328702,1761,1.8,27.5,25.2,68.3,2292,487.7,1735.8,68.6
2013,5938737,28235,6.5,19.9,169.2,271.5,2659.1,538,1895.2,225.9
2013,6708874,27264,2.1,25.7,99.9,270.1,2046.2,457.8,1452.4,136
2013,9898193,44757,6.3,45.5,102,275.3,2325,568.3,1513.3,243.3
2013,5422060,12710,2.1,26.8,67.8,127.4,2419.6,418.9,1853.8,146.9
2013,2992206,8303,7.3,24.3,80.6,155.4,2725.3,834.5,1744.3,146.6
2013,6044917,26216,6.1,27.8,90.8,298.7,3137.4,641.8,2225.2,270.4
2013,1014864,2924,2.3,37.6,21.4,218.5,2581.1,406.2,1989.6,185.3
2013,1868969,4949,3,33.2,55.4,161.1,2632.3,478.6,1915,238.7
2013,2791494,16888,5.8,39,185.7,360.4,2836.4,825.6,1652.6,358.2
2013,1322616,2952,1.6,39.5,48.9,113.9,2213.6,376.5,1765.8,71.4
2013,8911502,25748,4.5,9.7,135.6,135.5,1881.1,402.7,1324.2,154.3
2013,2086895,12990,5.9,54.4,87.8,453.8,3783.5,1046,2450.8,286.7
2013,19695680,77563,3.3,13.1,138.3,234.2,1820.7,286.6,1455.5,78.6
2013,9848917,33587,4.7,18.2,94.2,216.5,3103.2,915.7,2041.3,146.3
2013,723857,1979,2.2,39.8,22.2,199.9,2121.4,411.5,1511.6,198.2
2013,11572005,33722,4.1,31.1,125.2,124.2,2924.4,787.2,1968.5,168.7
2013,3853118,17187,5.1,44.5,78.5,302.4,3280.9,869.7,2118.4,292.8
2013,3928068,9536,2.1,25.5,60.9,142.5,3184.3,529.7,2402.3,252.3
2013,12781296,42825,4.8,21.3,115.3,185.3,2059.1,406.8,1544.5,107.7
2013,1053354,2710,2.9,31.6,64.8,146.9,2443.7,533.6,1697.5,212.6
2013,4771929,24263,6.4,36.4,83.1,372.2,3630.8,857.7,2509,264.1
2013,845510,2733,2.1,53.7,18.5,242.7,1924.8,400.1,1413.9,110.7
2013,6497269,38063,5.2,29.3,112.9,429.3,3196.5,790.1,2223.1,183.2
2013,26505637,108757,4.3,28.7,120,246.6,3253.2,720.8,2284.2,248.2
2013,2902787,6644,1.8,31.9,43,131.7,3043.1,472.9,2312.1,258.1
2013,626855,775,1.6,18,12,88.4,2214.5,534.7,1626.1,53.8
2013,8270345,16355,3.9,17.8,55.3,110.2,2074.4,323,1647,104.3
2013,6973742,20223,2.4,29.7,83.6,166.7,3715.9,838.7,2469.6,407.6
2013,1853595,5657,3.3,19.8,35.2,228.9,2154.1,534.5,1513.5,106.1
2013,5742953,16118,2.8,22.8,84.2,161.7,2188.7,424.1,1635.8,128.7
2013,583223,1212,2.9,24.7,12.7,157.2,2196.2,335.4,1761.8,99.1
2013,316497531,1199684,4.5,25.9,109,229.6,2733.3,610.4,1901.6,221.3
2014,4849377,20727,5.7,29.6,96.9,283.4,3177.6,819,2149.5,209.1
2014,736732,4684,5.6,75.3,85.4,440.2,2760,427.6,2096.4,236
2014,6731484,26916,4.7,36.6,92.8,252.1,3197.5,647.1,2289.1,261.3
2014,2966369,14243,5.6,39.8,69.1,346,3338,835.7,2313.5,188.8
2014,38802500,153709,4.4,21.6,125.5,236.6,2441.1,522.3,1527.4,391.3
2014,5355866,16554,2.8,39.6,56.7,192.8,2530.1,438.2,1857.1,234.8
2014,3596677,8522,2.4,15.9,87.8,125,1920.4,332.4,1418.1,169.9
2014,935614,4576,5.8,26.6,135.6,306.4,2982,616.5,2230.1,135.4
2014,658893,8199,15.9,53.4,530.7,626.1,5182.5,526,4082.3,574.1
2014,19893297,107521,5.8,30.4,125.2,366.4,3415.5,719.9,2481.5,214
2014,10097343,38097,5.7,21.4,123,218.4,3281.2,756.9,2258.4,266
2014,1419561,3680,1.8,22.1,78,148.1,3050,547.9,2228.9,273.3
2014,1634464,3468,2,28.6,12.5,160.5,1854.8,393.3,1359.9,101.6
2014,12880580,47663,5.3,23.9,118.8,213.7,2075.9,388.2,1552.2,135.5
2014,6596855,24099,5,24.5,104.5,222.6,2649.4,559.3,1880,210.1
2014,3107126,8497,1.9,26.6,33.6,201.6,2093.8,464.4,1495.8,133.6
2014,2904021,10123,3.1,37,46.9,250,2735.2,545,1952.4,237.8
2014,4413457,9340,3.6,20,75.6,99.8,2246.9,526.7,1577.1,143.2
2014,4649676,23934,10.3,21.3,122.5,352.4,3458.8,824.5,2421.6,212.7
2014,1330089,1700,1.6,27.1,22.9,66.9,1986.4,378.2,1548.2,60.1
2014,5976407,26661,6.1,19.1,159.7,253.2,2507.5,468.7,1819.6,219.2
2014,6745408,26399,2,24.1,89.5,267.6,1857.1,370.1,1364.5,122.5
2014,9909877,42348,5.4,40.9,80.9,277.7,2043.9,445.9,1384.5,213.5
2014,5457173,12505,1.6,26.6,67.6,123.3,2297.5,380.7,1763.5,153.3
2014,2994079,8338,8.6,25.5,81.2,153.4,2921.2,813.3,1956.9,150.9
2014,6063589,26856,6.6,28.1,92.2,304.8,2906.5,581.5,2055.3,269.8
2014,1023579,3313,3.6,42,19.8,247.4,2472.9,351.2,1922.1,199.6
2014,1881503,5275,2.9,33,55.4,176.2,2523.5,422.5,1864.1,236.8
2014,2839099,18045,6,35,209.7,372.1,2625.4,772.3,1494.3,358.7
2014,1326813,2602,0.9,34.5,40.5,110,1962.7,313.7,1584.4,64.6
2014,8938175,23346,3.9,10.7,117.5,125.6,1734.1,354.8,1248.3,131
2014,2085572,12459,4.8,51.4,100,421.8,3542.3,887.3,2353.4,301.6
2014,19746227,75398,3.1,19.8,121.8,229.4,1718.2,257.2,1381.4,79.7
2014,9943964,32767,5.1,17.5,84.6,215.4,2873.1,798.2,1937.8,137.1
2014,739482,1960,3,37.3,23.4,190.3,2110.3,366.1,1539.5,204.7
2014,11594163,33030,4,35.3,110,127.4,2799.1,680,1963.6,155.4
2014,3878051,15744,4.5,32.9,78.6,277,2990.7,760.9,1956.9,272.9
2014,3970239,9224,2,26.5,52.7,140.8,2879,434,2204.6,240.5
2014,12787209,40164,4.8,21.8,105.8,173.5,1931.7,357.5,1472.2,102
2014,1055173,2313,2.4,24,50.1,132.5,2173.6,457.1,1542.8,173.7
2014,4832482,24052,6.4,30.6,82.7,365.8,3460.3,759.9,2433.4,267
2014,853175,2786,2.3,48.4,23.4,245.7,1863.9,330.3,1415.5,118
2014,6549352,39848,5.7,28.4,110.9,453.2,3060.6,712.2,2156,192.4
2014,26956958,109414,4.4,30.6,115.7,243.6,3019.4,627.8,2137.3,254.3
2014,2942902,6346,2.3,32.1,44.6,119.4,2878.5,391.4,2239.1,248
2014,626562,622,1.6,15.8,11.2,68.9,1524.4,324.6,1160.8,38.9
2014,8326289,16340,4.1,17.2,51.5,112.9,1930.3,277.7,1560.5,92.1
2014,7061530,20136,2.5,30.7,79.9,164.7,3706.1,783,2489.1,434
2014,1850326,5588,4,15.4,35.2,235.5,2034.7,484.9,1447.3,102.5
2014,5757564,16714,2.9,20.3,88,170.4,2088.3,368.5,1547.6,172.3
2014,584153,1142,2.7,21.6,9.1,153.9,1964.7,289.1,1572.4,103.2
2014,318857056,1197987,4.5,26.4,102.2,232.5,2596.1,542.5,1837.3,216.2
